tipo_registro,arquivo_origem,aba_origem,titulo_tabela,variavel,nivel,codigo_municipio,municipio,ano,produto,unidade_cabecalho,valor_original,valor_numerico,linha_origem,coluna_origem,ano_cabecalho_original
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Feijão (em grão),,7680,7680.0,4185,8,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Girassol (em grão),,-,,4185,9,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Milho (em grão),,148750,148750.0,4185,10,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Soja (em grão),,201600,201600.0,4185,11,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Tomate,,330,330.0,4185,12,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2008,Trigo (em grão),,27200,27200.0,4185,13,2008
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Aveia (em grão),,900,900.0,4185,14,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Batata-inglesa,,4350,4350.0,4185,15,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Cebola,,50,50.0,4185,16,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Cevada (em grão),,2610,2610.0,4185,17,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Feijão (em grão),,6600,6600.0,4185,18,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Girassol (em grão),,150,150.0,4185,19,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Milho (em grão),,82354,82354.0,4185,20,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Soja (em grão),,176280,176280.0,4185,21,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Tomate,,600,600.0,4185,22,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2009,Trigo (em grão),,23100,23100.0,4185,23,2009
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Aveia (em grão),,2278,2278.0,4185,24,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Batata-inglesa,,7438,7438.0,4185,25,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Cebola,,57,57.0,4185,26,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Cevada (em grão),,5920,5920.0,4185,27,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Feijão (em grão),,4320,4320.0,4185,28,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Girassol (em grão),,-,,4185,29,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Milho (em grão),,113000,113000.0,4185,30,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Soja (em grão),,218380,218380.0,4185,31,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Tomate,,600,600.0,4185,32,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2010,Trigo (em grão),,30400,30400.0,4185,33,2010
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Aveia (em grão),,3520,3520.0,4185,34,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Batata-inglesa,,10300,10300.0,4185,35,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Cebola,,80,80.0,4185,36,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Cevada (em grão),,7740,7740.0,4185,37,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Feijão (em grão),,5040,5040.0,4185,38,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Girassol (em grão),,-,,4185,39,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Milho (em grão),,97580,97580.0,4185,40,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Soja (em grão),,245900,245900.0,4185,41,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Tomate,,1200,1200.0,4185,42,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2011,Trigo (em grão),,33250,33250.0,4185,43,2011
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Aveia (em grão),,4200,4200.0,4185,44,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Batata-inglesa,,14400,14400.0,4185,45,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Cebola,,80,80.0,4185,46,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Cevada (em grão),,6930,6930.0,4185,47,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Feijão (em grão),,5933,5933.0,4185,48,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Girassol (em grão),,-,,4185,49,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Milho (em grão),,105290,105290.0,4185,50,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Soja (em grão),,230675,230675.0,4185,51,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Tomate,,1500,1500.0,4185,52,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2012,Trigo (em grão),,26350,26350.0,4185,53,2012
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2013,Aveia (em grão),,2185,2185.0,4185,54,2013
produtividade,tabela2008ate2013.xlsx,Quantidade produzida (Tonela...,"Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias",Quantidade produzida (Toneladas),MU,4119905,Ponta Grossa (PR),2013,Batata-inglesa,,12750,12750.0,4185,55,2013
